ID,lon,lat
1,-74.00836654143058,40.730374193270535
2,-73.9640350265293,40.75972460642188
3,-73.95950541494123,40.8013548386922
4,-73.96100872806032,40.780057206897546
5,-74.00806840615518,40.71272366274978
6,-73.96377369350905,40.80132329393064
7,-73.94553496283505,40.816956047089604
8,-73.99757438939952,40.71713214093294
9,-73.97559169199445,40.74763970693098
10,-73.9389760731076,40.839657554657336
11,-73.95395723187171,40.80799504852804
12,-74.01730667424937,40.708459527766315
13,-73.98686006622809,40.7560002060499
14,-74.00998697222518,40.701985450531765
15,-73.95597233653054,40.77609079483911
16,-73.97129169029652,40.74439549273591
17,-73.9647062805414,40.808681300668816
18,-73.98786844103925,40.77977051145607
19,-73.97688248174491,40.78776388490243
20,-74.00829655544902,40.723313519674434
21,-73.9461535593492,40.79820613348121
22,-73.94668297972066,40.77828372689316
23,-73.96974633706476,40.753194353575765
24,-73.94984082879739,40.81048876467645
25,-73.94444663318836,40.79476478909628
26,-73.93783199129504,40.806938353704524
27,-73.94361731908714,40.828512177756345
28,-73.96548196364998,40.80872734420325
29,-74.00930012513483,40.72476703724486
30,-73.94216293202521,40.79501319714417
31,-73.95683573898668,40.78255234805945
32,-73.94141859427081,40.818575588864114
33,-73.97602570553718,40.73749658062976
34,-73.99452308678048,40.72048161393227
35,-73.92267609251118,40.79793717442094
36,-73.92301023039606,40.86587723214291
37,-73.98334189466932,40.78271515146399
38,-73.98611336490656,40.722095573770645
39,-74.00645070944027,40.73863986534419
40,-73.98554792616298,40.738176067509364
41,-73.93120491140866,40.85028711576107
42,-73.94444757023437,40.8411639011439
43,-74.0004886328061,40.71570178452529
44,-73.95739809988036,40.7819703334218
45,-73.94561779370505,40.79027979842074
46,-73.99505721468263,40.76936641478912
47,-73.92999725764074,40.86779917653617
48,-73.99957111662162,40.71908387953381
49,-73.94112740930375,40.79007658646642
50,-74.01071995278423,40.71709775372948
51,-74.00781371488029,40.71507729364933
52,-74.00105587054652,40.719760613850774
53,-73.97844877004276,40.75414959308785
54,-73.99189930478485,40.74085564971276
55,-74.00006698943002,40.75497486385771
56,-73.98369392243691,40.72167826467451
57,-74.00760587352282,40.70614710434376
58,-74.00334863941522,40.720462076610694
59,-73.99258332103261,40.736466599556415
60,-74.00637570884561,40.71006540221312
61,-73.94116270132089,40.79510601543157
62,-73.97152885440802,40.74623899338012
63,-73.96691764478909,40.806762402076686
64,-74.0110174230933,40.71332978521658
65,-73.93019273111945,40.84938883201346
66,-73.99552666756355,40.7595522544956
67,-73.96109122851337,40.76909894647303
68,-73.99691036343077,40.76271175119729
69,-73.93490863658407,40.811573399444995
70,-73.97703344018356,40.781714529885676
71,-73.93044377924392,40.85602550811361
72,-73.99213189271528,40.725328147799154
73,-73.9677318040278,40.797639651174805
74,-73.95110163538725,40.81027811085712
75,-73.95832575373919,40.76889322014521
76,-74.00312046268438,40.70834241268665
77,-73.98056095662882,40.713584594811145
78,-73.95132710962929,40.8226446100427
79,-73.97746037447791,40.77514728437827
80,-73.97852178316926,40.74120766864148
81,-73.99564871350515,40.72937310775606
82,-73.92085173246296,40.86980832137311
83,-73.94955548352395,40.812378808264455
84,-73.93800645152136,40.8285946208129
85,-73.9898867251326,40.75710241169329
86,-73.9934908937359,40.72160518585826
87,-73.93159690369355,40.868835968064566
88,-73.92838449164206,40.863882952327664
89,-74.0066055094673,40.70451082104696
90,-74.00465299942348,40.70707749364961
91,-73.95131249703333,40.78535641256857
92,-73.97706329879679,40.79275971617648
93,-73.95059503740742,40.76974440081849
94,-73.98867358755362,40.753670804728266
95,-74.00416068657158,40.71024929796091
96,-73.98727594089094,40.74471221151477
97,-73.93213069591827,40.85766827203322
98,-73.94191665292689,40.85168862372499
99,-73.94587049716675,40.83256156946015
100,-73.9136639315919,40.87595722216097
